strategy,strategy_label,date,asset,asset_label,old_weight,new_weight,delta_weight,portfolio_value_before,trade_notional,side
strategy_aggressive,Strategia agresywna,1995-06-02,long_bond,Obligacje 30+/TLT,0.00000000,0.05000000,0.05000000,79358.70952622,3967.93547631,BUY
strategy_aggressive,Strategia agresywna,1995-06-02,floating_bond,Obligacje/gotowka,0.00000000,0.05000000,0.05000000,79358.70952622,3967.93547631,BUY
strategy_aggressive,Strategia agresywna,1995-10-06,us_equity,SPX,0.90000000,2.47500000,1.57500000,91885.97404559,144720.40912180,BUY
strategy_aggressive,Strategia agresywna,1995-10-06,tech_equity,NDX,0.00000000,0.82500000,0.82500000,91885.97404559,75805.92858761,BUY
strategy_aggressive,Strategia agresywna,1995-10-06,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,91885.97404559,-4594.29870228,SELL
strategy_aggressive,Strategia agresywna,1995-10-06,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,91885.97404559,-4594.29870228,SELL
strategy_aggressive,Strategia agresywna,1996-04-05,us_equity,SPX,2.47500000,0.90000000,-1.57500000,122754.69826631,-193338.64976944,SELL
strategy_aggressive,Strategia agresywna,1996-04-05,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,122754.69826631,-101272.62606971,SELL
strategy_aggressive,Strategia agresywna,1996-04-05,long_bond,Obligacje 30+/TLT,0.00000000,0.05000000,0.05000000,122754.69826631,6137.73491332,BUY
strategy_aggressive,Strategia agresywna,1996-04-05,floating_bond,Obligacje/gotowka,0.00000000,0.05000000,0.05000000,122754.69826631,6137.73491332,BUY
strategy_aggressive,Strategia agresywna,1996-05-03,us_equity,SPX,0.90000000,2.47500000,1.57500000,127232.55750243,200391.27806632,BUY
strategy_aggressive,Strategia agresywna,1996-05-03,tech_equity,NDX,0.00000000,0.82500000,0.82500000,127232.55750243,104966.85993950,BUY
strategy_aggressive,Strategia agresywna,1996-05-03,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,127232.55750243,-6361.62787512,SELL
strategy_aggressive,Strategia agresywna,1996-05-03,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,127232.55750243,-6361.62787512,SELL
strategy_aggressive,Strategia agresywna,1996-08-02,us_equity,SPX,2.47500000,0.90000000,-1.57500000,116784.63315298,-183935.79721595,SELL
strategy_aggressive,Strategia agresywna,1996-08-02,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,116784.63315298,-96347.32235121,SELL
strategy_aggressive,Strategia agresywna,1996-08-02,long_bond,Obligacje 30+/TLT,0.00000000,0.05000000,0.05000000,116784.63315298,5839.23165765,BUY
strategy_aggressive,Strategia agresywna,1996-08-02,floating_bond,Obligacje/gotowka,0.00000000,0.05000000,0.05000000,116784.63315298,5839.23165765,BUY
strategy_aggressive,Strategia agresywna,1996-09-06,us_equity,SPX,0.90000000,2.47500000,1.57500000,131473.66789242,207071.02693056,BUY
strategy_aggressive,Strategia agresywna,1996-09-06,tech_equity,NDX,0.00000000,0.82500000,0.82500000,131473.66789242,108465.77601125,BUY
strategy_aggressive,Strategia agresywna,1996-09-06,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,131473.66789242,-6573.68339462,SELL
strategy_aggressive,Strategia agresywna,1996-09-06,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,131473.66789242,-6573.68339462,SELL
strategy_aggressive,Strategia agresywna,1996-12-06,us_equity,SPX,2.47500000,0.90000000,-1.57500000,209821.52961019,-330468.90913605,SELL
strategy_aggressive,Strategia agresywna,1996-12-06,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,209821.52961019,-173102.76192841,SELL
strategy_aggressive,Strategia agresywna,1996-12-06,long_bond,Obligacje 30+/TLT,0.00000000,0.05000000,0.05000000,209821.52961019,10491.07648051,BUY
strategy_aggressive,Strategia agresywna,1996-12-06,floating_bond,Obligacje/gotowka,0.00000000,0.05000000,0.05000000,209821.52961019,10491.07648051,BUY
strategy_aggressive,Strategia agresywna,1997-01-03,us_equity,SPX,0.90000000,2.47500000,1.57500000,196157.73091248,308948.42618716,BUY
strategy_aggressive,Strategia agresywna,1997-01-03,tech_equity,NDX,0.00000000,0.82500000,0.82500000,196157.73091248,161830.12800280,BUY
strategy_aggressive,Strategia agresywna,1997-01-03,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,196157.73091248,-9807.88654562,SELL
strategy_aggressive,Strategia agresywna,1997-01-03,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,196157.73091248,-9807.88654562,SELL
strategy_aggressive,Strategia agresywna,1997-01-31,us_equity,SPX,2.47500000,0.90000000,-1.57500000,205996.87779024,-324445.08251963,SELL
strategy_aggressive,Strategia agresywna,1997-01-31,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,205996.87779024,-169947.42417695,SELL
strategy_aggressive,Strategia agresywna,1997-01-31,long_bond,Obligacje 30+/TLT,0.00000000,0.05000000,0.05000000,205996.87779024,10299.84388951,BUY
strategy_aggressive,Strategia agresywna,1997-01-31,floating_bond,Obligacje/gotowka,0.00000000,0.05000000,0.05000000,205996.87779024,10299.84388951,BUY
strategy_aggressive,Strategia agresywna,1997-03-07,us_equity,SPX,0.90000000,2.47500000,1.57500000,221874.81997480,349452.84146032,BUY
strategy_aggressive,Strategia agresywna,1997-03-07,tech_equity,NDX,0.00000000,0.82500000,0.82500000,221874.81997480,183046.72647921,BUY
strategy_aggressive,Strategia agresywna,1997-03-07,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,221874.81997480,-11093.74099874,SELL
strategy_aggressive,Strategia agresywna,1997-03-07,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,221874.81997480,-11093.74099874,SELL
strategy_aggressive,Strategia agresywna,1998-09-04,us_equity,SPX,2.47500000,0.72702090,-1.74797910,375019.11056808,-655525.56856530,SELL
strategy_aggressive,Strategia agresywna,1998-09-04,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,375019.11056808,-309390.76621866,SELL
strategy_aggressive,Strategia agresywna,1998-09-04,long_bond,Obligacje 30+/TLT,0.00000000,0.20473433,0.20473433,375019.11056808,76779.28535804,BUY
strategy_aggressive,Strategia agresywna,1998-09-04,floating_bond,Obligacje/gotowka,0.00000000,0.06824478,0.06824478,375019.11056808,25593.09511935,BUY
strategy_aggressive,Strategia agresywna,1998-11-06,us_equity,SPX,0.72702090,2.47500000,1.74797910,332661.62001258,581485.56021125,BUY
strategy_aggressive,Strategia agresywna,1998-11-06,tech_equity,NDX,0.00000000,0.82500000,0.82500000,332661.62001258,274445.83651038,BUY
strategy_aggressive,Strategia agresywna,1998-11-06,long_bond,Obligacje 30+/TLT,0.20473433,0.00000000,-0.20473433,332661.62001258,-68107.25301952,SELL
strategy_aggressive,Strategia agresywna,1998-11-06,floating_bond,Obligacje/gotowka,0.06824478,0.00000000,-0.06824478,332661.62001258,-22702.41767317,SELL
strategy_aggressive,Strategia agresywna,1999-09-03,us_equity,SPX,2.47500000,0.90000000,-1.57500000,557386.88484741,-877884.34363467,SELL
strategy_aggressive,Strategia agresywna,1999-09-03,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,557386.88484741,-459844.17999911,SELL
strategy_aggressive,Strategia agresywna,1999-09-03,long_bond,Obligacje 30+/TLT,0.00000000,0.07500000,0.07500000,557386.88484741,41804.01636356,BUY
strategy_aggressive,Strategia agresywna,1999-09-03,floating_bond,Obligacje/gotowka,0.00000000,0.02500000,0.02500000,557386.88484741,13934.67212119,BUY
strategy_aggressive,Strategia agresywna,1999-11-05,us_equity,SPX,0.90000000,2.47500000,1.57500000,588988.78368039,927657.33429661,BUY
strategy_aggressive,Strategia agresywna,1999-11-05,tech_equity,NDX,0.00000000,0.82500000,0.82500000,588988.78368039,485915.74653632,BUY
strategy_aggressive,Strategia agresywna,1999-11-05,long_bond,Obligacje 30+/TLT,0.07500000,0.00000000,-0.07500000,588988.78368039,-44174.15877603,SELL
strategy_aggressive,Strategia agresywna,1999-11-05,floating_bond,Obligacje/gotowka,0.02500000,0.00000000,-0.02500000,588988.78368039,-14724.71959201,SELL
strategy_aggressive,Strategia agresywna,2000-03-03,us_equity,SPX,2.47500000,0.90000000,-1.57500000,703560.52655682,-1108107.82932699,SELL
strategy_aggressive,Strategia agresywna,2000-03-03,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,703560.52655682,-580437.43440937,SELL
strategy_aggressive,Strategia agresywna,2000-03-03,long_bond,Obligacje 30+/TLT,0.00000000,0.07500000,0.07500000,703560.52655682,52767.03949176,BUY
strategy_aggressive,Strategia agresywna,2000-03-03,floating_bond,Obligacje/gotowka,0.00000000,0.02500000,0.02500000,703560.52655682,17589.01316392,BUY
strategy_aggressive,Strategia agresywna,2000-03-31,us_equity,SPX,0.90000000,2.47500000,1.57500000,909417.16528789,1432332.03532842,BUY
strategy_aggressive,Strategia agresywna,2000-03-31,tech_equity,NDX,0.00000000,0.82500000,0.82500000,909417.16528789,750269.16136251,BUY
strategy_aggressive,Strategia agresywna,2000-03-31,long_bond,Obligacje 30+/TLT,0.07500000,0.00000000,-0.07500000,909417.16528789,-68206.28739659,SELL
strategy_aggressive,Strategia agresywna,2000-03-31,floating_bond,Obligacje/gotowka,0.02500000,0.00000000,-0.02500000,909417.16528789,-22735.42913220,SELL
strategy_aggressive,Strategia agresywna,2000-04-07,us_equity,SPX,2.47500000,0.71443416,-1.76056584,889842.85334823,-1566626.93019158,SELL
strategy_aggressive,Strategia agresywna,2000-04-07,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,889842.85334823,-734120.35401229,SELL
strategy_aggressive,Strategia agresywna,2000-04-07,long_bond,Obligacje 30+/TLT,0.00000000,0.21417438,0.21417438,889842.85334823,190581.54112721,BUY
strategy_aggressive,Strategia agresywna,2000-04-07,floating_bond,Obligacje/gotowka,0.00000000,0.07139146,0.07139146,889842.85334823,63527.18037574,BUY
strategy_aggressive,Strategia agresywna,2000-06-02,us_equity,SPX,0.71443416,0.73203683,0.01760267,811939.45679506,14292.30232471,BUY
strategy_aggressive,Strategia agresywna,2000-06-02,long_bond,Obligacje 30+/TLT,0.21417438,0.06699079,-0.14718359,811939.45679506,-119504.16191157,SELL
strategy_aggressive,Strategia agresywna,2000-06-02,floating_bond,Obligacje/gotowka,0.07139146,0.20097238,0.12958092,811939.45679506,105211.85958686,BUY
strategy_aggressive,Strategia agresywna,2000-09-01,us_equity,SPX,0.73203683,0.90000000,0.16796317,881811.02566998,148111.77482714,BUY
strategy_aggressive,Strategia agresywna,2000-09-01,long_bond,Obligacje 30+/TLT,0.06699079,0.05000000,-0.01699079,881811.02566998,-14982.66806504,SELL
strategy_aggressive,Strategia agresywna,2000-09-01,floating_bond,Obligacje/gotowka,0.20097238,0.05000000,-0.15097238,881811.02566998,-133129.10676210,SELL
strategy_aggressive,Strategia agresywna,2000-10-27,us_equity,SPX,0.90000000,0.73203683,-0.16796317,823959.75652233,-138394.89229786,SELL
strategy_aggressive,Strategia agresywna,2000-10-27,long_bond,Obligacje 30+/TLT,0.05000000,0.20097238,0.15097238,823959.75652233,124395.16313645,BUY
strategy_aggressive,Strategia agresywna,2000-10-27,floating_bond,Obligacje/gotowka,0.05000000,0.06699079,0.01699079,823959.75652233,13999.72916141,BUY
strategy_aggressive,Strategia agresywna,2001-01-19,long_bond,Obligacje 30+/TLT,0.20097238,0.06699079,-0.13398158,805016.87868665,-107857.43718230,SELL
strategy_aggressive,Strategia agresywna,2001-01-19,floating_bond,Obligacje/gotowka,0.06699079,0.20097238,0.13398158,805016.87868665,107857.43718230,BUY
strategy_aggressive,Strategia agresywna,2001-03-02,us_equity,SPX,0.73203683,0.53203683,-0.20000000,776757.21507778,-155351.44301556,SELL
strategy_aggressive,Strategia agresywna,2001-03-02,long_bond,Obligacje 30+/TLT,0.06699079,0.35097238,0.28398158,776757.21507778,220584.74492826,BUY
strategy_aggressive,Strategia agresywna,2001-03-02,floating_bond,Obligacje/gotowka,0.20097238,0.11699079,-0.08398158,776757.21507778,-65233.30191270,SELL
strategy_aggressive,Strategia agresywna,2001-05-04,us_equity,SPX,0.53203683,0.26082561,-0.27121122,766962.21756492,-208008.76144287,SELL
strategy_aggressive,Strategia agresywna,2001-05-04,long_bond,Obligacje 30+/TLT,0.35097238,0.55438079,0.20340842,766962.21756492,156006.57108215,BUY
strategy_aggressive,Strategia agresywna,2001-05-04,floating_bond,Obligacje/gotowka,0.11699079,0.18479360,0.06780281,766962.21756492,52002.19036072,BUY
strategy_aggressive,Strategia agresywna,2001-08-03,us_equity,SPX,0.26082561,0.13926091,-0.12156469,778591.48822597,-94649.23497741,SELL
strategy_aggressive,Strategia agresywna,2001-08-03,long_bond,Obligacje 30+/TLT,0.55438079,0.64555431,0.09117352,778591.48822597,70986.92623305,BUY
strategy_aggressive,Strategia agresywna,2001-08-03,floating_bond,Obligacje/gotowka,0.18479360,0.21518477,0.03039117,778591.48822597,23662.30874435,BUY
strategy_aggressive,Strategia agresywna,2002-08-30,us_equity,SPX,0.13926091,0.10000000,-0.03926091,862266.07489845,-33853.35440300,SELL
strategy_aggressive,Strategia agresywna,2002-08-30,long_bond,Obligacje 30+/TLT,0.64555431,0.45000000,-0.19555431,862266.07489845,-168619.85104990,SELL
strategy_aggressive,Strategia agresywna,2002-08-30,floating_bond,Obligacje/gotowka,0.21518477,0.45000000,0.23481523,862266.07489845,202473.20545290,BUY
strategy_aggressive,Strategia agresywna,2002-10-25,long_bond,Obligacje 30+/TLT,0.45000000,0.67500000,0.22500000,859975.50951375,193494.48964059,BUY
strategy_aggressive,Strategia agresywna,2002-10-25,floating_bond,Obligacje/gotowka,0.45000000,0.22500000,-0.22500000,859975.50951375,-193494.48964059,SELL
strategy_aggressive,Strategia agresywna,2002-12-20,long_bond,Obligacje 30+/TLT,0.67500000,0.45000000,-0.22500000,873853.33420592,-196617.00019633,SELL
strategy_aggressive,Strategia agresywna,2002-12-20,floating_bond,Obligacje/gotowka,0.22500000,0.45000000,0.22500000,873853.33420592,196617.00019633,BUY
strategy_aggressive,Strategia agresywna,2003-02-14,long_bond,Obligacje 30+/TLT,0.45000000,0.22500000,-0.22500000,882595.46434398,-198583.97947739,SELL
strategy_aggressive,Strategia agresywna,2003-02-14,floating_bond,Obligacje/gotowka,0.45000000,0.67500000,0.22500000,882595.46434398,198583.97947739,BUY
strategy_aggressive,Strategia agresywna,2003-05-09,long_bond,Obligacje 30+/TLT,0.22500000,0.45000000,0.22500000,895445.10447412,201475.14850668,BUY
strategy_aggressive,Strategia agresywna,2003-05-09,floating_bond,Obligacje/gotowka,0.67500000,0.45000000,-0.22500000,895445.10447412,-201475.14850668,SELL
strategy_aggressive,Strategia agresywna,2003-07-04,long_bond,Obligacje 30+/TLT,0.45000000,0.67500000,0.22500000,914153.63722549,205684.56837573,BUY
strategy_aggressive,Strategia agresywna,2003-07-04,floating_bond,Obligacje/gotowka,0.45000000,0.22500000,-0.22500000,914153.63722549,-205684.56837573,SELL
strategy_aggressive,Strategia agresywna,2003-09-05,us_equity,SPX,0.10000000,0.34444444,0.24444444,867397.98045729,212030.61744512,BUY
strategy_aggressive,Strategia agresywna,2003-09-05,long_bond,Obligacje 30+/TLT,0.67500000,0.49166667,-0.18333333,867397.98045729,-159022.96308384,SELL
strategy_aggressive,Strategia agresywna,2003-09-05,floating_bond,Obligacje/gotowka,0.22500000,0.16388889,-0.06111111,867397.98045729,-53007.65436128,SELL
strategy_aggressive,Strategia agresywna,2003-09-19,long_bond,Obligacje 30+/TLT,0.49166667,0.32777778,-0.16388889,875377.18410808,-143464.59406216,SELL
strategy_aggressive,Strategia agresywna,2003-09-19,floating_bond,Obligacje/gotowka,0.16388889,0.32777778,0.16388889,875377.18410808,143464.59406216,BUY
strategy_aggressive,Strategia agresywna,2003-10-03,us_equity,SPX,0.34444444,2.47500000,2.13055556,879809.67348617,1874483.38767748,BUY
strategy_aggressive,Strategia agresywna,2003-10-03,tech_equity,NDX,0.00000000,0.82500000,0.82500000,879809.67348617,725842.98062609,BUY
strategy_aggressive,Strategia agresywna,2003-10-03,long_bond,Obligacje 30+/TLT,0.32777778,0.00000000,-0.32777778,879809.67348617,-288382.05964269,SELL
strategy_aggressive,Strategia agresywna,2003-10-03,floating_bond,Obligacje/gotowka,0.32777778,0.00000000,-0.32777778,879809.67348617,-288382.05964269,SELL
strategy_aggressive,Strategia agresywna,2004-01-23,us_equity,SPX,2.47500000,0.66000000,-1.81500000,1224773.08919691,-2222963.15689239,SELL
strategy_aggressive,Strategia agresywna,2004-01-23,tech_equity,NDX,0.82500000,2.64000000,1.81500000,1224773.08919691,2222963.15689239,BUY
strategy_aggressive,Strategia agresywna,2004-07-02,us_equity,SPX,0.66000000,0.18000000,-0.48000000,1075522.98804515,-516251.03426167,SELL
strategy_aggressive,Strategia agresywna,2004-07-02,tech_equity,NDX,2.64000000,0.72000000,-1.92000000,1075522.98804515,-2065004.13704669,SELL
strategy_aggressive,Strategia agresywna,2004-07-02,long_bond,Obligacje 30+/TLT,0.00000000,0.07500000,0.07500000,1075522.98804515,80664.22410339,BUY
strategy_aggressive,Strategia agresywna,2004-07-02,floating_bond,Obligacje/gotowka,0.00000000,0.02500000,0.02500000,1075522.98804515,26888.07470113,BUY
strategy_aggressive,Strategia agresywna,2004-08-27,us_equity,SPX,0.18000000,0.14343505,-0.03656495,966211.46919035,-35329.47313892,SELL
strategy_aggressive,Strategia agresywna,2004-08-27,tech_equity,NDX,0.72000000,0.57374020,-0.14625980,966211.46919035,-141317.89255570,SELL
strategy_aggressive,Strategia agresywna,2004-08-27,long_bond,Obligacje 30+/TLT,0.07500000,0.14141237,0.06641237,966211.46919035,64168.39611755,BUY
strategy_aggressive,Strategia agresywna,2004-08-27,floating_bond,Obligacje/gotowka,0.02500000,0.14141237,0.11641237,966211.46919035,112478.96957707,BUY
strategy_aggressive,Strategia agresywna,2004-10-22,us_equity,SPX,0.14343505,0.18000000,0.03656495,1001008.39908036,36601.82110732,BUY
strategy_aggressive,Strategia agresywna,2004-10-22,tech_equity,NDX,0.57374020,0.72000000,0.14625980,1001008.39908036,146407.28442928,BUY
strategy_aggressive,Strategia agresywna,2004-10-22,long_bond,Obligacje 30+/TLT,0.14141237,0.07500000,-0.06641237,1001008.39908036,-66479.34279129,SELL
strategy_aggressive,Strategia agresywna,2004-10-22,floating_bond,Obligacje/gotowka,0.14141237,0.02500000,-0.11641237,1001008.39908036,-116529.76274531,SELL
strategy_aggressive,Strategia agresywna,2004-12-17,us_equity,SPX,0.18000000,0.14704863,-0.03295137,1102026.63852052,-36313.28681376,SELL
strategy_aggressive,Strategia agresywna,2004-12-17,tech_equity,NDX,0.72000000,0.58819452,-0.13180548,1102026.63852052,-145253.14725506,SELL
strategy_aggressive,Strategia agresywna,2004-12-17,long_bond,Obligacje 30+/TLT,0.07500000,0.06618921,-0.00881079,1102026.63852052,-9709.72340882,SELL
strategy_aggressive,Strategia agresywna,2004-12-17,floating_bond,Obligacje/gotowka,0.02500000,0.19856764,0.17356764,1102026.63852052,191276.15747764,BUY
strategy_aggressive,Strategia agresywna,2005-02-11,us_equity,SPX,0.14704863,0.14358442,-0.00346421,1077840.00600846,-3733.86593410,SELL
strategy_aggressive,Strategia agresywna,2005-02-11,tech_equity,NDX,0.58819452,0.57433768,-0.01385685,1077840.00600846,-14935.46373640,SELL
strategy_aggressive,Strategia agresywna,2005-02-11,long_bond,Obligacje 30+/TLT,0.06618921,0.04551948,-0.02066974,1077840.00600846,-22278.66773259,SELL
strategy_aggressive,Strategia agresywna,2005-02-11,floating_bond,Obligacje/gotowka,0.19856764,0.13655843,-0.06200921,1077840.00600846,-66836.00319776,SELL
strategy_aggressive,Strategia agresywna,2005-02-11,gold,Zloto,0.00000000,0.10000000,0.10000000,1077840.00600846,107784.00060085,BUY
strategy_aggressive,Strategia agresywna,2005-03-11,us_equity,SPX,0.14358442,0.71792209,0.57433768,1079506.00017189,620000.96719663,BUY
strategy_aggressive,Strategia agresywna,2005-03-11,tech_equity,NDX,0.57433768,0.00000000,-0.57433768,1079506.00017189,-620000.96719663,SELL
strategy_aggressive,Strategia agresywna,2006-09-01,us_equity,SPX,0.71792209,0.90000000,0.18207791,1206445.20697078,219667.01602022,BUY
strategy_aggressive,Strategia agresywna,2006-09-01,long_bond,Obligacje 30+/TLT,0.04551948,0.00000000,-0.04551948,1206445.20697078,-54916.75400506,SELL
strategy_aggressive,Strategia agresywna,2006-09-01,floating_bond,Obligacje/gotowka,0.13655843,0.00000000,-0.13655843,1206445.20697078,-164750.26201517,SELL
strategy_aggressive,Strategia agresywna,2006-10-06,us_equity,SPX,0.90000000,2.47500000,1.57500000,1235395.07162802,1945747.23781413,BUY
strategy_aggressive,Strategia agresywna,2006-10-06,tech_equity,NDX,0.00000000,0.82500000,0.82500000,1235395.07162802,1019200.93409311,BUY
strategy_aggressive,Strategia agresywna,2006-10-06,gold,Zloto,0.10000000,0.00000000,-0.10000000,1235395.07162802,-123539.50716280,SELL
strategy_aggressive,Strategia agresywna,2007-01-05,us_equity,SPX,2.47500000,0.75307854,-1.72192146,1402864.58353420,-2415622.62969588,SELL
strategy_aggressive,Strategia agresywna,2007-01-05,tech_equity,NDX,0.82500000,0.00000000,-0.82500000,1402864.58353420,-1157363.28141572,SELL
strategy_aggressive,Strategia agresywna,2007-01-05,long_bond,Obligacje 30+/TLT,0.00000000,0.11019109,0.11019109,1402864.58353420,154583.18297214,BUY
strategy_aggressive,Strategia agresywna,2007-01-05,floating_bond,Obligacje/gotowka,0.00000000,0.03673036,0.03673036,1402864.58353420,51527.72765738,BUY
strategy_aggressive,Strategia agresywna,2007-01-05,gold,Zloto,0.00000000,0.10000000,0.10000000,1402864.58353420,140286.45835342,BUY
strategy_aggressive,Strategia agresywna,2007-03-02,long_bond,Obligacje 30+/TLT,0.11019109,0.18519109,0.07500000,1435530.98876711,107664.82415753,BUY
strategy_aggressive,Strategia agresywna,2007-03-02,floating_bond,Obligacje/gotowka,0.03673036,0.06173036,0.02500000,1435530.98876711,35888.27471918,BUY
strategy_aggressive,Strategia agresywna,2007-03-02,gold,Zloto,0.10000000,0.00000000,-0.10000000,1435530.98876711,-143553.09887671,SELL
strategy_aggressive,Strategia agresywna,2007-10-05,us_equity,SPX,0.75307854,0.73460528,-0.01847326,1504705.85523331,-27796.82848899,SELL
strategy_aggressive,Strategia agresywna,2007-10-05,long_bond,Obligacje 30+/TLT,0.18519109,0.06634868,-0.11884241,1504705.85523331,-178822.87503871,SELL
strategy_aggressive,Strategia agresywna,2007-10-05,floating_bond,Obligacje/gotowka,0.06173036,0.19904604,0.13731568,1504705.85523331,206619.70352770,BUY
strategy_aggressive,Strategia agresywna,2007-11-02,us_equity,SPX,0.73460528,0.45105459,-0.28355069,1515724.78786876,-429784.81318670,SELL
strategy_aggressive,Strategia agresywna,2007-11-02,long_bond,Obligacje 30+/TLT,0.06634868,0.13723635,0.07088767,1515724.78786876,107446.20329667,BUY
strategy_aggressive,Strategia agresywna,2007-11-02,floating_bond,Obligacje/gotowka,0.19904604,0.41170906,0.21266302,1515724.78786876,322338.60989002,BUY
strategy_aggressive,Strategia agresywna,2008-06-13,us_equity,SPX,0.45105459,0.36994523,-0.08110936,1456963.85052476,-118173.40346930,SELL
strategy_aggressive,Strategia agresywna,2008-06-13,long_bond,Obligacje 30+/TLT,0.13723635,0.00000000,-0.13723635,1456963.85052476,-199948.40635881,SELL
strategy_aggressive,Strategia agresywna,2008-06-13,floating_bond,Obligacje/gotowka,0.41170906,0.63005477,0.21834571,1456963.85052476,318121.80982811,BUY
strategy_aggressive,Strategia agresywna,2008-09-05,long_bond,Obligacje 30+/TLT,0.00000000,0.15751369,0.15751369,1428556.52107887,225017.21384588,BUY
strategy_aggressive,Strategia agresywna,2008-09-05,floating_bond,Obligacje/gotowka,0.63005477,0.47254108,-0.15751369,1428556.52107887,-225017.21384588,SELL
strategy_aggressive,Strategia agresywna,2008-10-03,us_equity,SPX,0.36994523,0.16994523,-0.20000000,1396554.87902196,-279310.97580439,SELL
strategy_aggressive,Strategia agresywna,2008-10-03,long_bond,Obligacje 30+/TLT,0.15751369,0.41502739,0.25751369,1396554.87902196,359632.00491327,BUY
strategy_aggressive,Strategia agresywna,2008-10-03,floating_bond,Obligacje/gotowka,0.47254108,0.41502739,-0.05751369,1396554.87902196,-80321.02910888,SELL
strategy_aggressive,Strategia agresywna,2008-11-28,us_equity,SPX,0.16994523,0.12293178,-0.04701344,1327029.74016629,-62388.23894313,SELL
strategy_aggressive,Strategia agresywna,2008-11-28,long_bond,Obligacje 30+/TLT,0.41502739,0.65780116,0.24277378,1327029.74016629,322168.02182240,BUY
strategy_aggressive,Strategia agresywna,2008-11-28,floating_bond,Obligacje/gotowka,0.41502739,0.21926705,-0.19576033,1327029.74016629,-259779.78287927,SELL
strategy_aggressive,Strategia agresywna,2009-01-02,us_equity,SPX,0.12293178,0.90000000,0.77706822,1501051.63431441,1166419.51856049,BUY
strategy_aggressive,Strategia agresywna,2009-01-02,long_bond,Obligacje 30+/TLT,0.65780116,0.05000000,-0.60780116,1501051.63431441,-912340.92977822,SELL
strategy_aggressive,Strategia agresywna,2009-01-02,floating_bond,Obligacje/gotowka,0.21926705,0.05000000,-0.16926705,1501051.63431441,-254078.58878226,SELL
strategy_aggressive,Strategia agresywna,2009-02-06,long_bond,Obligacje 30+/TLT,0.05000000,0.07500000,0.02500000,1319171.33575943,32979.28339399,BUY
strategy_aggressive,Strategia agresywna,2009-02-06,floating_bond,Obligacje/gotowka,0.05000000,0.02500000,-0.02500000,1319171.33575943,-32979.28339399,SELL
strategy_aggressive,Strategia agresywna,2009-04-03,long_bond,Obligacje 30+/TLT,0.07500000,0.05000000,-0.02500000,1313766.55418412,-32844.16385460,SELL
strategy_aggressive,Strategia agresywna,2009-04-03,floating_bond,Obligacje/gotowka,0.02500000,0.05000000,0.02500000,1313766.55418412,32844.16385460,BUY
strategy_aggressive,Strategia agresywna,2009-06-05,us_equity,SPX,0.90000000,1.65000000,0.75000000,1464132.47979971,1098099.35984978,BUY
strategy_aggressive,Strategia agresywna,2009-06-05,tech_equity,NDX,0.00000000,1.65000000,1.65000000,1464132.47979971,2415818.59166952,BUY
strategy_aggressive,Strategia agresywna,2009-06-05,long_bond,Obligacje 30+/TLT,0.05000000,0.00000000,-0.05000000,1464132.47979971,-73206.62398999,SELL
strategy_aggressive,Strategia agresywna,2009-06-05,floating_bond,Obligacje/gotowka,0.05000000,0.00000000,-0.05000000,1464132.47979971,-73206.62398999,SELL
strategy_aggressive,Strategia agresywna,2010-01-01,us_equity,SPX,1.65000000,0.58816661,-1.06183339,2707496.59995088,-2874910.27971205,SELL
strategy_aggressive,Strategia agresywna,2010-01-01,tech_equity,NDX,1.65000000,0.00000000,-1.65000000,2707496.59995088,-4467369.38991896,SELL
strategy_aggressive,Strategia agresywna,2010-01-01,long_bond,Obligacje 30+/TLT,0.00000000,0.10295835,0.10295835,2707496.59995088,278759.37243599,BUY
strategy_aggressive,Strategia agresywna,2010-01-01,floating_bond,Obligacje/gotowka,0.00000000,0.30887504,0.30887504,2707496.59995088,836278.11730798,BUY
strategy_aggressive,Strategia agresywna,2010-02-26,us_equity,SPX,0.58816661,0.63304208,0.04487547,2622107.49399839,117668.29486851,BUY
strategy_aggressive,Strategia agresywna,2010-02-26,long_bond,Obligacje 30+/TLT,0.10295835,0.18347896,0.08052061,2622107.49399839,211133.70386423,BUY
strategy_aggressive,Strategia agresywna,2010-02-26,floating_bond,Obligacje/gotowka,0.30887504,0.18347896,-0.12539608,2622107.49399839,-328801.99873275,SELL
