strategy,strategy_label,date,portfolio_value_before,turnover,buy,sell,target_equity,target_bonds_cash,target_gold
strategy,Strategia bazowa,1961-10-06,262.77922465,0.21851751,Obligacje/gotowka 10.93% ($28.71),"SPX 3.46% ($9.08), Obligacje 30+/TLT 7.47% ($19.63)",0.79876611,0.20123389,0.00000000
strategy,Strategia bazowa,1961-12-01,276.12938564,0.20246779,SPX 10.12% ($27.95),"Obligacje 30+/TLT 0.03% ($0.09), Obligacje/gotowka 10.09% ($27.87)",0.90000000,0.10000000,0.00000000
strategy,Strategia bazowa,1966-08-26,360.67636786,0.25950862,Obligacje/gotowka 12.98% ($46.80),"SPX 7.98% ($28.77), Obligacje 30+/TLT 5.00% ($18.03)",0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1966-12-02,360.08324886,0.26963146,Obligacje 30+/TLT 13.48% ($48.54),Obligacje/gotowka 13.48% ($48.54),0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1967-12-29,418.94640789,0.21963146,"SPX 7.98% ($33.41), Obligacje/gotowka 3.01% ($12.59)",Obligacje 30+/TLT 10.98% ($46.01),0.90000000,0.10000000,0.00000000
strategy,Strategia bazowa,1968-02-23,409.22783371,0.20950862,Obligacje/gotowka 10.48% ($42.87),"SPX 7.98% ($32.64), Obligacje 30+/TLT 2.50% ($10.23)",0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1968-08-30,440.98747489,0.26963146,Obligacje 30+/TLT 13.48% ($59.45),Obligacje/gotowka 13.48% ($59.45),0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1969-03-07,451.56062564,0.34049138,"Obligacje 30+/TLT 4.02% ($18.15), Obligacje/gotowka 13.01% ($58.73)",SPX 17.02% ($76.88),0.65000000,0.35000000,0.00000000
strategy,Strategia bazowa,1969-05-30,460.94828748,0.35000000,Obligacje/gotowka 17.50% ($80.67),Obligacje 30+/TLT 17.50% ($80.67),0.65000000,0.35000000,0.00000000
strategy,Strategia bazowa,1969-06-20,453.60073136,0.49214742,NDX 24.61% ($111.62),"SPX 7.58% ($34.40), Obligacje/gotowka 17.02% ($77.22)",0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1969-07-04,444.80830449,0.49214742,"SPX 7.58% ($33.73), Obligacje 30+/TLT 8.75% ($38.92), Obligacje/gotowka 8.27% ($36.81)",NDX 24.61% ($109.46),0.65000000,0.35000000,0.00000000
strategy,Strategia bazowa,1969-08-01,432.16580486,0.49214742,NDX 24.61% ($106.34),"SPX 7.58% ($32.77), Obligacje 30+/TLT 4.26% ($18.39), Obligacje/gotowka 12.77% ($55.18)",0.82024569,0.17975431,0.00000000
strategy,Strategia bazowa,1969-08-15,432.09442500,0.49214742,"SPX 7.58% ($32.76), Obligacje 30+/TLT 4.26% ($18.39), Obligacje/gotowka 12.77% ($55.17)",NDX 24.61% ($106.33),0.65000000,0.35000000,0.00000000
